Filename,a_Good,b_Moderate,c_Unhealthy_for_Sensitive_Groups,d_Unhealthy,e_Very_Unhealthy,f_Severe
UP_UN_2023-03-01-08.30-1-153.jpg,0.009837828,0.0046687964,0.044048037,0.004529349,0.1392494,0.7976666
UP_UN_2023-03-01-08.30-1-165.jpg,0.008617093,0.027777812,0.0032008002,0.1278037,0.05339057,0.77921
UP_UN_2023-03-01-08.30-1-169.jpg,0.31888214,0.3542209,0.29360133,0.01855421,0.01216101,0.0025804976
UP_UN_2023-03-01-08.30-1-177.jpg,0.0865333,0.0025353376,0.0008267554,0.00010074469,0.90681434,0.003189564
UP_UN_2023-03-01-08.30-1-217.jpg,0.12128757,0.029662829,0.16719127,0.63225925,0.022981258,0.026617821
UP_UN_2023-03-01-08.30-1-297.jpg,0.0007129685,0.00037074968,0.0030660315,0.00096457044,0.0071405014,0.9877451
UP_UN_2023-03-01-08.30-1-309.jpg,0.008862472,0.08949235,0.021973254,0.8774957,0.0007050328,0.0014711166
UP_UN_2023-03-01-08.30-1-33.jpg,0.0005925509,0.0019175381,0.15290631,0.3087608,0.53340113,0.0024216396
UP_UN_2023-03-01-08.30-1-369.jpg,0.006205212,0.04177529,0.015902484,0.90543205,0.0024049024,0.02828013
UP_UN_2023-03-01-08.30-1-405.jpg,0.009348033,0.0011531407,0.0021148245,0.0007997726,0.9793213,0.0072628385
UP_UN_2023-03-01-08.30-1-409.jpg,0.002220488,0.0045971023,0.017035913,0.97311664,0.00038416506,0.0026456125
UP_UN_2023-03-01-08.30-1-425.jpg,0.0002035046,0.00017459042,2.6000538e-05,0.0005233072,0.0102885775,0.988784
UP_UN_2023-03-01-08.30-1-429.jpg,0.003689788,0.0016097745,0.0031318858,0.0062457006,0.011669713,0.97365326
UP_UN_2023-03-01-08.30-1-445.jpg,0.00051538605,0.00016773409,0.00018598868,0.0118096145,0.9840636,0.0032577764
UP_UN_2023-03-01-08.30-1-457.jpg,0.0043531437,0.00093091535,0.0028232164,0.0004582834,0.006083405,0.98535097
UP_UN_2023-03-01-08.30-1-49.jpg,0.2070928,0.7200658,0.055123497,0.00082571886,0.0048838574,0.012008405
UP_UN_2023-03-01-08.30-1-57.jpg,0.056571055,0.51319736,0.13718648,0.022482961,0.24534616,0.025215996
UP_UN_2023-03-01-08.30-1-81.jpg,0.0047345413,0.011875696,0.28218266,0.67851716,0.019136466,0.0035534787
UP_UN_2023-03-01-08.30-1-93.jpg,0.015553706,0.017123463,0.0096343,0.0012747061,0.66168267,0.29473117
UP_UN_2023-03-01-08.30-1.jpg,0.009992948,0.019824304,0.8384198,0.12948535,3.0436697e-05,0.0022471324
UP_UN_2023-03-01-08.30-2.jpg,0.0247237,0.27956212,0.17383723,0.4548513,0.011694424,0.055331193
UP_UN_2023-03-01-08.30-8.jpg,0.42324013,0.16778313,0.35735333,0.010833778,0.021544807,0.019244833
UP_VUN_2023-03-02-09.00-1-105.jpg,0.0006250668,0.002274457,0.00035542442,0.0018750004,0.0090490235,0.98582095
UP_VUN_2023-03-02-09.00-1-141.jpg,0.005775367,0.0057037394,0.3752115,0.60490936,0.0062137754,0.0021863384
UP_VUN_2023-03-02-09.00-1-153.jpg,0.004091041,0.002489262,0.20865694,0.7749663,0.006976582,0.0028199207
UP_VUN_2023-03-02-09.00-1-161.jpg,0.502462,0.29250422,0.02874706,0.13154498,0.042251524,0.002490161
UP_VUN_2023-03-02-09.00-1-169.jpg,0.00049475406,0.0009562836,0.06360321,0.930514,0.00038587657,0.004045796
UP_VUN_2023-03-02-09.00-1-173.jpg,0.004068107,0.001962221,0.0002818539,0.0005407867,0.005586759,0.9875602
UP_VUN_2023-03-02-09.00-1-193.jpg,0.14291312,0.45949608,0.39503902,0.0012665369,0.00010947246,0.0011758433
UP_VUN_2023-03-02-09.00-1-197.jpg,0.38841635,0.5680847,0.035184544,0.0034264054,0.0041848808,0.00070309604
UP_VUN_2023-03-02-09.00-1-229.jpg,0.0029979553,0.0009366659,0.0044811126,0.010773251,0.973128,0.00768307
UP_VUN_2023-03-02-09.00-1-237.jpg,0.4132307,0.42356434,0.1552175,0.0047055413,0.0017050988,0.0015768593
UP_VUN_2023-03-02-09.00-1-269.jpg,0.003069124,0.10324062,0.5065874,0.37900802,0.0037901064,0.0043048123
UP_VUN_2023-03-02-09.00-1-313.jpg,0.023424095,0.008988455,0.93900377,0.018169753,0.00473879,0.0056750625
UP_VUN_2023-03-02-09.00-1-33.jpg,1.8409389e-07,6.677981e-07,1.1366688e-07,7.953679e-05,0.9998343,8.509648e-05
UP_VUN_2023-03-02-09.00-1-337.jpg,0.004718253,0.0069204536,0.0022320566,0.0016931643,0.9671413,0.017294794
UP_VUN_2023-03-02-09.00-1-345.jpg,0.84516,0.041466214,0.10619874,0.00026102888,0.0017129112,0.005201127
UP_VUN_2023-03-02-09.00-1-361.jpg,0.2981467,0.15512925,0.47928533,0.0024375191,0.057207752,0.007793507
UP_VUN_2023-03-02-09.00-1-365.jpg,0.001907349,0.00023325717,0.54066324,0.0016544395,0.45047173,0.0050699892
UP_VUN_2023-03-02-09.00-1-369.jpg,0.23904267,0.6485785,0.11013169,0.00021404204,0.00023476653,0.0017983436
UP_VUN_2023-03-02-09.00-1-385.jpg,0.011138378,0.0024874504,0.44366717,0.5164615,0.021111684,0.005133778
UP_VUN_2023-03-02-09.00-1-389.jpg,0.0036418713,0.050482824,0.76876724,0.17423628,0.0001082083,0.002763558
UP_VUN_2023-03-02-09.00-1-397.jpg,0.13683853,0.023396065,0.567669,0.24778877,0.020204438,0.004103237
UP_VUN_2023-03-02-09.00-1-413.jpg,0.0022856083,0.011508917,0.006412902,0.97658664,0.0011018539,0.0021040365
UP_VUN_2023-03-02-09.00-1-417.jpg,0.03281925,0.3324118,0.24492136,0.37750274,0.0103824,0.0019624387
UP_VUN_2023-03-02-09.00-1-429.jpg,0.00037945405,0.00015456307,3.5281719e-06,0.0012856773,0.0004574424,0.9977192
UP_VUN_2023-03-02-09.00-1-437.jpg,0.39992625,0.5647612,0.03394444,7.9679805e-05,0.0002313556,0.0010570072
UP_VUN_2023-03-02-09.00-1-461.jpg,0.027017303,0.037929595,0.00091940677,0.0070697158,0.9055927,0.021471329
UP_VUN_2023-03-02-09.00-1-469.jpg,0.0010265068,0.03834124,0.57325804,0.38339183,0.0028819314,0.001100373
UP_VUN_2023-03-02-09.00-1-485.jpg,0.8516139,0.015687278,0.11126476,0.018662741,0.00034760736,0.0024236701
UP_VUN_2023-03-02-09.00-1-509.jpg,1.3902326e-07,1.3645924e-06,4.5818976e-07,1.6497206e-05,0.9999782,3.329924e-06
UP_VUN_2023-03-02-09.00-1-545.jpg,0.31839246,0.01774056,0.5861953,0.055839848,0.013480124,0.008351729
UP_VUN_2023-03-02-09.00-1-549.jpg,0.0010120933,0.0002574277,0.00014103815,0.00045644754,0.9888642,0.009268859
UP_VUN_2023-03-02-09.00-1-561.jpg,0.087283134,0.6680401,0.010339863,0.010211757,0.21760562,0.006519619
UP_VUN_2023-03-02-09.00-1-593.jpg,0.016854579,0.43979216,0.08533237,0.36045074,0.07440343,0.023166733
UP_VUN_2023-03-02-09.00-1-601.jpg,0.7101254,0.08053492,0.20529394,6.0384627e-05,0.0020954043,0.0018900321
UP_VUN_2023-03-02-09.00-1-613.jpg,0.0040350594,0.09949449,0.7752085,0.12013608,0.00018405606,0.0009419389
UP_VUN_2023-03-02-09.00-1-621.jpg,0.008917955,0.22009309,0.035066187,0.2580798,0.065858714,0.4119842
UP_VUN_2023-03-02-09.00-1-649.jpg,0.4374326,0.44391465,0.10907819,0.001479702,0.0024967936,0.0055980566
UP_VUN_2023-03-02-09.00-1-657.jpg,0.15894675,0.47671318,0.33966923,0.014494524,0.005880503,0.00429586
UP_VUN_2023-03-02-09.00-1-681.jpg,0.0056994376,0.0031464507,0.19306093,0.79281783,0.0011940263,0.0040813154
UP_VUN_2023-03-02-09.00-1-685.jpg,0.004762095,0.0053992025,0.6991594,0.03109622,0.038221136,0.22136198
UP_VUN_2023-03-02-09.00-1-725.jpg,0.03697246,0.012189927,0.91547525,0.008131169,0.023713706,0.0035174633
UP_VUN_2023-03-02-09.00-1-733.jpg,0.0008974806,0.0011598257,0.0014684554,0.028459543,0.08850291,0.87951183
UP_VUN_2023-03-02-09.00-1-737.jpg,0.037028264,0.0076928246,0.0022172031,0.8694157,0.07745548,0.006190479
UP_VUN_2023-03-02-09.00-1-749.jpg,0.015459169,0.011440023,0.56875145,0.026713245,0.06632596,0.3113102
UP_VUN_2023-03-02-09.00-1-77.jpg,0.5507084,0.057512153,0.3460158,0.04503887,8.1250444e-05,0.000643432
UP_VUN_2023-03-02-09.00-3.jpg,0.011112597,0.011369411,0.0026107905,0.0026653118,0.9717727,0.0004692367
UP_UHFSG_2023-03-06-11.30-1-149.jpg,0.019164933,0.82979614,0.14151491,0.008374248,0.00033864638,0.0008112254
UP_UHFSG_2023-03-06-11.30-1-153.jpg,0.013762943,0.03435784,0.010028297,0.007756259,0.0020134784,0.9320812
UP_UHFSG_2023-03-06-11.30-1-17.jpg,0.00016229782,0.0016855136,0.05374671,0.24363421,0.699191,0.0015802914
UP_UHFSG_2023-03-06-11.30-1-177.jpg,0.18013741,0.7503689,0.064582914,5.8783433e-05,0.00046466148,0.0043874294
UP_UHFSG_2023-03-06-11.30-1-217.jpg,0.0110012265,0.09667808,0.0119726155,0.8348586,0.043591134,0.001898356
UP_UHFSG_2023-03-06-11.30-1-229.jpg,0.00019199033,0.00050986634,0.0016380548,0.7835268,0.017962579,0.19617076
UP_UHFSG_2023-03-06-11.30-1-237.jpg,0.7527917,0.06377357,0.01606006,0.069814466,0.08851854,0.009041508
UP_UHFSG_2023-03-06-11.30-1-281.jpg,0.0118489945,0.0017288859,0.46890676,0.1247838,0.3846261,0.008105498
UP_UHFSG_2023-03-06-11.30-1-289.jpg,0.0007937187,0.00090061384,0.0019365132,0.9873553,0.0042593926,0.004754493
UP_UHFSG_2023-03-06-11.30-1-309.jpg,0.0007188343,0.057242397,0.009159444,0.92714095,0.0010695835,0.004668849
UP_UHFSG_2023-03-06-11.30-1-345.jpg,0.08124369,0.20792484,0.13620463,0.2880234,0.095649935,0.19095346
UP_UHFSG_2023-03-06-11.30-1-357.jpg,0.011549382,0.003790934,0.00054946076,0.0005490538,0.9826809,0.0008802975
UP_UHFSG_2023-03-06-11.30-1-37.jpg,0.0008492754,0.0017324946,0.00065605395,0.008239349,0.98494995,0.0035729262
UP_UHFSG_2023-03-06-11.30-1-393.jpg,0.73407304,0.016408002,0.03451296,0.030414164,0.0305634,0.15402842
UP_UHFSG_2023-03-06-11.30-1-41.jpg,0.87028044,0.004419077,0.10930253,0.004880367,0.0037861504,0.007331333
UP_UHFSG_2023-03-06-11.30-1-417.jpg,0.004734288,0.01452231,0.8208456,0.15825756,0.00036903474,0.0012712249
UP_UHFSG_2023-03-06-11.30-1-445.jpg,0.00013265767,0.0009963094,0.15511094,0.60477453,0.23808497,0.00090056146
UP_UHFSG_2023-03-06-11.30-1-457.jpg,0.0012381698,0.0030914922,0.009202302,0.9732689,0.012094935,0.0011041625
UP_UHFSG_2023-03-06-11.30-1-481.jpg,0.2942956,0.022416085,0.077765636,0.006279655,0.5972503,0.0019926995
UP_UHFSG_2023-03-06-11.30-1-485.jpg,0.039276447,0.11169333,0.3099242,0.38974062,0.107474305,0.041891053
UP_UHFSG_2023-03-06-11.30-1-501.jpg,0.985631,0.00077570806,0.0076032584,0.0001262861,0.0006982331,0.0051654475
UP_UHFSG_2023-03-06-11.30-1-53.jpg,0.04789311,0.0060691605,0.014969561,0.007178927,0.0544227,0.86946666
UP_UHFSG_2023-03-06-11.30-1-533.jpg,0.0071232654,0.009952199,0.53207886,0.36730707,0.08155782,0.0019808267
UP_UHFSG_2023-03-06-11.30-1-565.jpg,0.006024989,0.055540558,0.032375593,0.7528659,0.14836536,0.004827591
UP_UHFSG_2023-03-06-11.30-1-597.jpg,0.34350336,0.5030905,0.14354946,0.0031763848,0.004369728,0.0023104397
UP_UHFSG_2023-03-06-11.30-1-609.jpg,1.757752e-05,2.8451874e-05,5.5068466e-07,0.0016503745,0.00028659945,0.9980165
UP_UHFSG_2023-03-06-11.30-1-65.jpg,0.019761294,0.11950527,0.23802006,0.50916207,0.05226853,0.061282773
UP_UHFSG_2023-03-06-11.30-1-73.jpg,0.00055842526,0.0047734985,0.00018094791,0.019950194,0.00036853223,0.9741684
HAR_VUN_2022-10-02-10.00-1-1025.jpg,0.00045945795,0.0017347487,0.007985599,0.0014142884,0.2893005,0.69910544
HAR_VUN_2022-10-02-10.00-1-1089.jpg,0.15189233,0.76723385,0.046187423,0.020535596,0.010418232,0.0037326503
HAR_VUN_2022-10-02-10.00-1-1113.jpg,0.09631969,0.5768735,0.12887321,0.18731098,0.004939206,0.005683357
HAR_VUN_2022-10-02-10.00-1-1137.jpg,0.02982951,0.017432813,0.009414411,0.3573499,0.5695461,0.016427213
HAR_VUN_2022-10-02-10.00-1-1177.jpg,0.36183742,0.04145453,0.5285543,0.058481332,0.005948301,0.0037241958
HAR_VUN_2022-10-02-10.00-1-1185.jpg,0.6199557,0.36078164,0.010735937,0.00021470882,0.004685206,0.003626914
HAR_VUN_2022-10-02-10.00-1-1209.jpg,0.002225232,0.0041652154,0.0041673295,0.004616741,0.82017654,0.16464895
HAR_VUN_2022-10-02-10.00-1-1225.jpg,0.012666944,0.00081944413,0.07493172,0.0005444248,0.75091445,0.16012302
HAR_VUN_2022-10-02-10.00-1-1249.jpg,0.0013714274,9.123327e-05,3.663942e-06,2.8935903e-05,0.9620012,0.036503524
HAR_VUN_2022-10-02-10.00-1-1257.jpg,0.9878072,0.0074879094,0.00037448242,2.880679e-05,0.0015982084,0.0027034648
HAR_VUN_2022-10-02-10.00-1-1329.jpg,0.0024186936,0.0038295381,0.0005331794,0.016164796,0.9730795,0.0039743558
HAR_VUN_2022-10-02-10.00-1-1345.jpg,0.0034563735,0.03035485,0.18020648,0.77581954,0.005137215,0.0050255223
HAR_VUN_2022-10-02-10.00-1-1409.jpg,0.0043456587,0.009388745,0.022383898,0.004910009,0.5695458,0.38942593
HAR_VUN_2022-10-02-10.00-1-1417.jpg,0.434064,0.5320409,0.03183815,0.00025287247,7.661534e-05,0.0017275127
HAR_VUN_2022-10-02-10.00-1-145.jpg,0.0020554985,0.000505575,0.2794432,0.046804644,0.66174865,0.009442471
HAR_VUN_2022-10-02-10.00-1-1505.jpg,0.0036141477,0.027834162,0.76079094,0.20460218,0.00014060397,0.0030179454
HAR_VUN_2022-10-02-10.00-1-1609.jpg,0.11605097,0.60818756,0.2740619,0.00052266265,0.0003408249,0.000836102
HAR_VUN_2022-10-02-10.00-1-1633.jpg,0.076397285,0.33767465,0.2718829,0.2865752,0.0149181625,0.012551859
HAR_VUN_2022-10-02-10.00-1-169.jpg,0.24383,0.54921156,0.19853516,0.0011506919,0.0046297517,0.0026427372
HAR_VUN_2022-10-02-10.00-1-1697.jpg,0.08952309,0.0025982799,0.9010263,0.0046724565,0.0012604275,0.00091939955
HAR_VUN_2022-10-02-10.00-1-1705.jpg,0.005081733,0.26971233,0.061249197,0.65562725,0.0060048285,0.0023246508
HAR_VUN_2022-10-02-10.00-1-1817.jpg,0.25962177,0.07094894,0.66269904,0.0044811363,0.00051104906,0.001738151
HAR_VUN_2022-10-02-10.00-1-1849.jpg,0.00042365558,0.0038924275,0.00089764607,0.016336113,0.9776234,0.0008267934
HAR_VUN_2022-10-02-10.00-1-1857.jpg,0.6728376,0.31633726,0.0016707061,0.0005776235,0.007928168,0.00064866553
HAR_VUN_2022-10-02-10.00-1-1881.jpg,9.079374e-05,0.0017605503,4.242752e-06,0.86381495,0.11782463,0.016504833
HAR_VUN_2022-10-02-10.00-1-1953.jpg,0.12595583,0.43361467,0.12346238,0.017836152,0.0014096699,0.29772124
HAR_VUN_2022-10-02-10.00-1-1961.jpg,0.50863725,0.41757363,0.07261069,0.00021870153,0.0002173498,0.00074230705
HAR_VUN_2022-10-02-10.00-1-1985.jpg,0.00090116466,0.016435588,0.00043040302,0.9498098,0.0044656647,0.027957391
HAR_VUN_2022-10-02-10.00-1-2001.jpg,0.29018247,0.5506593,0.11625891,0.00835894,0.002434902,0.032105543
HAR_VUN_2022-10-02-10.00-1-2033.jpg,0.0030636499,0.00094495475,0.00026348964,0.0011251615,0.0020113532,0.9925914
HAR_VUN_2022-10-02-10.00-1-2049.jpg,0.0028548753,0.027381746,0.0014253942,0.9509909,0.00026875714,0.017078303
HAR_VUN_2022-10-02-10.00-1-2057.jpg,0.0026736788,0.0026578354,0.0032301464,0.9449653,0.04007404,0.0063989996
HAR_VUN_2022-10-02-10.00-1-2065.jpg,0.0046333945,0.058939844,0.8049322,0.12970863,0.00037608636,0.0014098781
HAR_VUN_2022-10-02-10.00-1-2073.jpg,0.037267745,0.034786098,0.052901965,0.7115478,0.15942731,0.004069105
HAR_VUN_2022-10-02-10.00-1-2161.jpg,0.08008919,0.0132385595,0.6692755,0.22519633,0.009225768,0.0029746199
HAR_VUN_2022-10-02-10.00-1-2217.jpg,0.18962745,0.40513998,0.4004362,0.002475775,0.0016032499,0.0007174168
HAR_VUN_2022-10-02-10.00-1-2225.jpg,0.0007216491,0.00025044812,0.0002016234,5.9768416e-05,0.057566624,0.9411999
HAR_VUN_2022-10-02-10.00-1-2257.jpg,0.010429788,0.018524356,0.3813589,0.5128886,0.07372927,0.0030691088
HAR_VUN_2022-10-02-10.00-1-2297.jpg,0.92591304,0.032122947,0.031084128,0.0022256356,0.0009622257,0.0076919976
HAR_VUN_2022-10-02-10.00-1-2313.jpg,0.018458895,0.009000388,0.0078635225,0.012048895,0.878073,0.0745552
HAR_VUN_2022-10-02-10.00-1-2505.jpg,0.077034205,0.008371914,0.0010698638,0.0033404215,0.90716124,0.003022374
HAR_VUN_2022-10-02-10.00-1-2545.jpg,0.0015396118,0.00017946723,0.11957188,0.86233425,0.015665928,0.00070888666
HAR_VUN_2022-10-02-10.00-1-2577.jpg,0.2574968,0.5670074,0.17095335,0.00076292886,0.002449987,0.0013294884
HAR_VUN_2022-10-02-10.00-1-2649.jpg,0.20602511,0.041507363,0.7066756,0.0037214938,0.014281548,0.027788943
HAR_VUN_2022-10-02-10.00-1-265.jpg,0.0046313778,0.0047247414,0.28225964,0.6861078,0.019505441,0.0027709154
HAR_VUN_2022-10-02-10.00-1-2697.jpg,0.5441539,0.26031506,0.14135194,0.0020023172,0.014295798,0.037881035
HAR_VUN_2022-10-02-10.00-1-2721.jpg,0.0056953677,0.00048889127,0.038932506,0.93970263,0.014716216,0.0004643647
HAR_VUN_2022-10-02-10.00-1-273.jpg,0.2928033,0.019087192,0.6474038,0.021012565,0.017214848,0.002478241
HAR_VUN_2022-10-02-10.00-1-281.jpg,0.0026228752,0.06765077,0.005305025,0.8530437,0.051911905,0.019465778
HAR_VUN_2022-10-02-10.00-1-2825.jpg,0.63882077,0.2730895,0.076053254,0.0059151053,0.004446554,0.0016748599
HAR_VUN_2022-10-02-10.00-1-2857.jpg,0.00334774,0.10555325,0.11579206,0.76034915,0.011770701,0.0031871386
HAR_VUN_2022-10-02-10.00-1-2937.jpg,0.0011493607,0.00042817788,0.001261878,0.0006427037,0.012045898,0.9844721
HAR_VUN_2022-10-02-10.00-1-2945.jpg,0.004989383,0.008057372,0.8490468,0.051710963,0.07315738,0.01303808
HAR_VUN_2022-10-02-10.00-1-297.jpg,0.6440709,0.022562217,0.31318635,0.0067789834,0.0102558285,0.0031456514
HAR_VUN_2022-10-02-10.00-1-2977.jpg,0.0118881725,0.031444304,0.00065777503,0.013274008,0.93136686,0.011368888
HAR_VUN_2022-10-02-10.00-1-3017.jpg,0.52543974,0.4532575,0.018689929,0.0006362337,0.0002318562,0.001744698
HAR_VUN_2022-10-02-10.00-1-3081.jpg,0.46378008,0.39386722,0.13711025,0.0019835841,0.00030494307,0.002953937
HAR_VUN_2022-10-02-10.00-1-3161.jpg,0.00018812578,0.0003250533,0.00019171406,0.00015077314,0.8683892,0.13075523
HAR_VUN_2022-10-02-10.00-1-3169.jpg,0.00017818411,0.0010231878,0.0075096022,0.7029602,0.27740434,0.010924484
HAR_VUN_2022-10-02-10.00-1-3185.jpg,0.009640741,0.031200588,0.8822379,0.07596401,2.1638196e-05,0.0009351339
HAR_VUN_2022-10-02-10.00-1-3193.jpg,0.00088511285,0.00029189122,0.0001377192,0.00094080914,0.991158,0.00658647
HAR_VUN_2022-10-02-10.00-1-3201.jpg,0.7460605,0.063533254,0.18397707,0.00015153112,0.0041058147,0.0021718058
HAR_VUN_2022-10-02-10.00-1-3209.jpg,0.0009921497,6.880112e-05,2.2053753e-05,0.00041496163,0.9975187,0.0009834261
HAR_VUN_2022-10-02-10.00-1-3225.jpg,0.3633853,0.53529173,0.09335359,0.0030237634,0.0031429098,0.0018027182
HAR_VUN_2022-10-02-10.00-1-3249.jpg,0.014017563,0.04669532,0.031881317,0.7795512,0.010572583,0.117282055
HAR_VUN_2022-10-02-10.00-1-329.jpg,0.07091291,0.024961634,0.564837,0.04746474,0.27321365,0.018610153
HAR_VUN_2022-10-02-10.00-1-3305.jpg,0.015631415,0.16451757,0.6936139,0.12386206,0.00046104152,0.0019140529
HAR_VUN_2022-10-02-10.00-1-3321.jpg,0.015433829,0.007890464,6.1939296e-05,0.00021247508,0.9747488,0.0016525309
HAR_VUN_2022-10-02-10.00-1-3337.jpg,0.32917863,0.024701646,0.6218259,0.0067166924,0.0064690616,0.011108071
HAR_VUN_2022-10-02-10.00-1-3449.jpg,0.0053357645,0.019036978,0.0012597492,0.20181419,0.6874787,0.08507464
HAR_VUN_2022-10-02-10.00-1-3473.jpg,0.001225284,0.0020443164,0.011563857,0.0005745496,0.1170714,0.8675206
HAR_VUN_2022-10-02-10.00-1-3481.jpg,0.7726047,0.18034652,0.04591859,5.591003e-05,0.00027009816,0.0008041724
HAR_VUN_2022-10-02-10.00-1-3537.jpg,0.0053664693,0.048298985,0.821557,0.12210845,0.0004965616,0.0021725849
HAR_VUN_2022-10-02-10.00-1-361.jpg,0.0021459651,0.0027102614,0.007369316,0.005107457,0.97700375,0.005663384
HAR_VUN_2022-10-02-10.00-1-3665.jpg,0.0011388838,0.002819883,0.21565688,0.7314995,0.016135624,0.032749206
HAR_VUN_2022-10-02-10.00-1-3673.jpg,0.37052837,0.5968153,0.026015267,0.000450074,0.0036698235,0.0025211412
HAR_VUN_2022-10-02-10.00-1-3697.jpg,0.009775318,0.017495874,0.0060797627,0.9442087,0.003187283,0.019253006
HAR_VUN_2022-10-02-10.00-1-3833.jpg,0.006717305,0.0029001068,0.00809279,0.00074315513,0.8819284,0.099618286
HAR_VUN_2022-10-02-10.00-1-3857.jpg,0.010955893,0.8803249,0.05088595,0.0112932185,0.04549942,0.0010406057
HAR_VUN_2022-10-02-10.00-1-3865.jpg,0.0067190523,0.0010481983,0.69712883,0.0014658519,0.28780147,0.0058365003
HAR_VUN_2022-10-02-10.00-1-3905.jpg,0.17577596,0.7443626,0.04711244,0.023720058,0.003291493,0.0057373876
HAR_VUN_2022-10-02-10.00-1-3929.jpg,0.15419734,0.39733717,0.42903104,0.016312025,0.002426072,0.0006963067
HAR_VUN_2022-10-02-10.00-1-393.jpg,8.613371e-06,3.2641765e-06,4.8161922e-08,2.1327938e-05,0.9999585,8.249532e-06
HAR_VUN_2022-10-02-10.00-1-3993.jpg,0.02553113,0.2939754,0.18437918,0.2680771,0.060032237,0.16800492
HAR_VUN_2022-10-02-10.00-1-4025.jpg,0.008685119,0.011572428,0.096366145,0.83038795,0.049292598,0.0036957336
HAR_VUN_2022-10-02-10.00-1-4073.jpg,0.020178098,0.0018808488,0.0055419574,0.0019580054,0.9601683,0.010272764
HAR_VUN_2022-10-02-10.00-1-4081.jpg,0.41059196,0.031726185,0.5450316,0.002405332,0.0029012517,0.00734371
HAR_VUN_2022-10-02-10.00-1-4089.jpg,0.0017380494,0.011384518,0.002983277,0.018282238,0.001971191,0.9636407
HAR_VUN_2022-10-02-10.00-1-4137.jpg,0.22093141,0.120992616,0.23441795,0.21560018,0.1955433,0.012514528
HAR_VUN_2022-10-02-10.00-1-417.jpg,0.00036864984,0.00054103823,0.091547586,0.86692274,0.016666267,0.023953777
HAR_VUN_2022-10-02-10.00-1-4209.jpg,0.34061605,0.45501927,0.2007915,0.00097361,0.00053729326,0.0020622334
HAR_VUN_2022-10-02-10.00-1-4241.jpg,0.008233448,0.0036933932,0.15572527,0.4276922,0.40310326,0.0015524026
HAR_VUN_2022-10-02-10.00-1-425.jpg,0.04843702,0.026776327,0.8180285,0.09207884,0.000108946595,0.014570327
HAR_VUN_2022-10-02-10.00-1-4321.jpg,0.42125472,0.45610002,0.11717075,0.0014177675,0.0013458891,0.0027108751
HAR_VUN_2022-10-02-10.00-1-4345.jpg,0.48360625,0.3729134,0.13035981,0.0038493422,0.0017696522,0.007501538
HAR_VUN_2022-10-02-10.00-1-4361.jpg,0.011731841,0.0031391156,0.0012291401,0.00040790316,0.20830974,0.7751823
HAR_VUN_2022-10-02-10.00-1-4433.jpg,0.26432532,0.57487655,0.152194,0.0017805566,0.00141476,0.0054088333
HAR_VUN_2022-10-02-10.00-1-4441.jpg,0.43466002,0.010795081,0.35276634,0.14279093,0.04238328,0.01660439
HAR_VUN_2022-10-02-10.00-1-4497.jpg,0.079135954,0.02675897,0.5195776,0.36934337,0.003109109,0.0020749208
HAR_VUN_2022-10-02-10.00-1-4521.jpg,0.34076405,0.47056267,0.18534985,0.0010486422,0.0011546556,0.0011201273
HAR_VUN_2022-10-02-10.00-1-4593.jpg,0.781456,0.168043,0.043972716,0.0041732336,0.0005131939,0.0018418245
HAR_VUN_2022-10-02-10.00-1-4609.jpg,0.006551349,0.0019054853,0.05294903,0.86299825,0.07475297,0.00084292283
HAR_VUN_2022-10-02-10.00-1-465.jpg,0.002609795,3.318558e-05,0.0017036316,0.0010965972,0.017560279,0.9769965
HAR_VUN_2022-10-02-10.00-1-4681.jpg,0.0026735484,0.00029874078,0.0015195302,0.00035550346,0.0045570955,0.9905956
HAR_VUN_2022-10-02-10.00-1-4753.jpg,0.29309022,0.5723739,0.13139327,0.0003143952,0.0010477577,0.0017804246
HAR_VUN_2022-10-02-10.00-1-4833.jpg,0.45907044,0.37169135,0.06266627,0.0016157437,0.001635592,0.103320576
HAR_VUN_2022-10-02-10.00-1-4849.jpg,0.121442884,0.8216369,0.05261119,0.0024183544,0.0012662199,0.00062446686
HAR_VUN_2022-10-02-10.00-1-4857.jpg,0.0021222935,0.050646562,0.0010593606,0.30016243,0.34078792,0.30522138
HAR_VUN_2022-10-02-10.00-1-4897.jpg,0.009773683,0.20133272,0.040204555,0.70595866,0.01550246,0.027228007
HAR_VUN_2022-10-02-10.00-1-4929.jpg,0.3930473,0.0129931215,0.51387787,0.027854871,0.04364807,0.008578752
HAR_VUN_2022-10-02-10.00-1-4945.jpg,0.059922848,0.91522306,0.005808331,0.010980655,0.007604714,0.00046034195
HAR_VUN_2022-10-02-10.00-1-5017.jpg,0.0004782168,0.0012330004,0.49506536,0.49934116,0.0034975111,0.00038468753
HAR_VUN_2022-10-02-10.00-1-5025.jpg,0.20134164,0.0027096085,0.7225512,0.04178411,0.023342496,0.008270927
HAR_VUN_2022-10-02-10.00-1-5041.jpg,0.07961585,0.031594668,0.09119829,0.0003860295,0.6921386,0.10506653
HAR_VUN_2022-10-02-10.00-1-5057.jpg,0.009429616,0.042474974,0.78064746,0.16664174,0.00019104398,0.0006151069
HAR_VUN_2022-10-02-10.00-1-513.jpg,0.0005519541,0.020795923,0.9537054,0.008091353,0.011961101,0.004894391
